AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore
"0,318651855","0,573888092","0,915829747","0,836441894","0,18890483","0,694404591","0,702534672","0,406025825","0,723098996","0,291248207","0,37446198","0,946915352","0,49736968","0,511238642","0,694404591","0,406025825","0,573888092","0,37446198","0,511238642","0,901960784",1,"0,871831659","0,754184601","0,693448111","0,575322812","0,604495457","0,544715447","0,323768532","0,516499283","0,827833572","0,849354376","0,470109995","0,841702535","0,837398374","0,642276423","0,552845528","0,81157341","0,578192253","0,722620756","0,921568627","0,920133907","0,735533238"
"0,738715546","0,279770445","0,092300335","0,857006217","0,259684362","0,786704926","0,140124342","0,714968914","0,521759923","0,156384505","0,235294118","0,635581062","0,213773314","0,197034912","0,786704926","0,714968914","0,279770445","0,235294118","0,197034912","0,49976088","0,839789574","0,614538498","0,716881875","0,299378288","0,306551889","0,321377331","0,544715447","0,348158776","0,459110473","0,284552846","0,584887614","0,736967958","0,693926351","0,656623625","0,642276423","0,552845528","0,737924438","0,673362028","0,818747011","0,177427068","0,419416547","0,556671449"
"0,582034425","0,830703013","0,823051172","0,715925395","0,659014825","0,208034433","0,918699187","0,337637494","0,521759923","0,156384505","0,210425634","0,81348637","0,153515065","0,178861789","0,208034433","0,337637494","0,830703013","0,210425634","0,178861789","0,471066475","0,772357724","0,832137733","0,80966045","0,773792444","0,306551889","0,380200861","0,544715447","0,092778575","0,459110473","0,647058824","0,823529412","0,945958871","0,952175992","0,656623625","0,642276423","0,552845528","0,706838833","0,578192253","0,308943089","0,652319464","0,494978479","0,511716882"
"0,891665103","0,279770445","0,696317551","0,346724055","0,2482066","0,614538498","0,140124342","0,457197513","0,521759923","0,230989957","0,210425634","0,635581062","0,286465806","0,381635581","0,614538498","0,457197513","0,279770445","0,210425634","0,381635581","0,680535629","0,164992826","0,541846007","0,628885701","0,738880918","0,467240555","0,476327116","0,714490674","0,342898135","0,459110473","0,300334768","0,634146341","0,441415591","0,670970827","0,656623625","0,642276423","0,62219034","0,648971784","0,578192253","0,308943089","0,18555715","0,199426112","0,116690579"
"0,29746867","0,802008608","0,633189861","0,535150646","0,759923482","0,518412243","0,179340029","0,405069345","0,531324725","0,869440459","0,327594452","0,635581062","0,615494978","0,300813008","0,518412243","0,405069345","0,802008608","0,327594452","0,300813008","0,808703969","0,655667145","0,674796748","0,575322812","0,588235294","0,306551889","0,321377331","0,862745098","0,942611191","0,459110473","0,726924916","0,771401243","0,740315638","0,702534672","0,656623625","0,762792922","0,678622669","0,648971784","0,578192253","0,970827355","0,597800096","0,621233859","0,494021999"
"0,432262622","0,791965567","0,68818747","0,448589192","0,18890483","0,386896222","0,140124342","0,421329507","0,665231946","0,952175992","0,210425634","0,635581062","0,364418938","0,178861789","0,386896222","0,421329507","0,791965567","0,210425634","0,178861789","0,471066475","0,164992826","0,339072214","0,245815399","0,296508847","0,43758967","0,321377331","0,544715447","0,899569584","0,459110473","0,284552846","0,884265901","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,451936872","0,50167384","0,522716404","0,212816834"
"0,99398724","0,722142516","0,5011956","0,346724055","0,18890483","0,163079866","0,140124342","0,199426112","0,521759923","0,232424677","0,371114299","0,635581062","0,384505022","0,354854137","0,163079866","0,199426112","0,722142516","0,371114299","0,354854137","0,471066475","0,164992826","0,477761836","0,245815399","0,286465806","0,679579149","0,321377331","0,974175036","0,320899091","0,459110473","0,284552846","0,419416547","0,441415591","0,670970827","0,849832616","0,927307508","0,866571019","0,951697752","0,903873745","0,388330942","0,536107126","0,548541368","0,119081779"
"0,4220393","0,56432329","0,289335246","0,675753228","0,801530368","0,803921569","0,826877092","0,350549976","0,521759923","0,237685318","0,540411286","0,947393592","0,420851267","0,370636059","0,803921569","0,350549976","0,56432329","0,540411286","0,370636059","0,857962697","0,511716882","0,339072214","0,307030129","0,549497848","0,306551889","0,424198948","0,544715447","0,363940698","0,588235294","0,980870397","0,907221425","0,441415591","0,786226686","0,816355811","0,792922047","0,769488283","0,753228121","0,819225251","0,308943089","0,148732664","0,151123864","0,593974175"
"0,594661525","0,447154472","0,679100909","0,701099952","0,520803443","0,516499283","0,433285509","0,69010043","0,680535629","0,252989","0,210425634","0,635581062","0,30989957","0,409851746","0,516499283","0,69010043","0,447154472","0,210425634","0,409851746","0,471066475","0,895265423","0,726446676","0,867527499","0,826398852","0,306551889","0,522716404","0,544715447","0,177905308","0,62553802","0,384983262","0,779531325","0,441415591","0,670970827","0,656623625","0,642276423","0,697274032","0,648971784","0,578192253","0,847919656","0,148732664","0,362984218","0,525107604"
"0,581781785","0,410329986","0,240076518","0,346724055","0,985652798","0,163079866","0,981826877","0,428503109","0,521759923","0,241989479","0,210425634","0,635581062","0,457675753","0,244380679","0,163079866","0,428503109","0,410329986","0,210425634","0,244380679","0,734576758","0,610234338","0,339072214","0,245815399","0,424677188","0,334768054","0,321377331","0,657101865","0,681970349","0,459110473","0,284552846","0,809182209","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,308943089","0,282639885","0,256336681","0,37446198"
"0,836787714","0,81348637","0,614060258","0,346724055","0,18890483","0,163079866","0,140124342","0,194165471","0,525585844","0,31516021","0,210425634","0,635581062","0,736011478","0,178861789","0,163079866","0,194165471","0,81348637","0,210425634","0,178861789","0,471066475","0,326159732","0,859397418","0,910090866","0,286465806","0,306551889","0,321377331","0,544715447","0,202773792","0,459110473","0,284552846","0,378287901","0,587278814","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,702056432","0,148732664","0,151123864","0,139646102"
"0,720029211","0,279770445","0,25251076","0,4988044","0,18890483","0,763749402","0,140124342","0,817312291","0,692013391","0,19033955","0,210425634","0,635581062","0,944045911","0,178861789","0,763749402","0,817312291","0,279770445","0,210425634","0,178861789","0,471066475","0,707795313","0,362505978","0,279770445","0,286465806","0,30989957","0,321377331","0,544715447","0,794835007","0,659971306","0,979435677","0,378287901","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,918220947","0,308943089","0,543280727","0,527498804","0,56288857"
"0,598462041","0,279770445","0,368244859","0,801052128","0,921090387","0,277857484","0,520325203","0,194165471","0,792443807","0,156384505","0,210425634","0,842659015","0,383070301","0,263510282","0,277857484","0,194165471","0,279770445","0,210425634","0,263510282","0,992826399","0,31085605","0,651841224","0,367766619","0,834050693","0,306551889","0,321377331","0,544715447","0,159732186","0,459110473","0,298421808","0,719751315","0,87517934","0,670970827","0,825920612","0,642276423","0,898134864","0,678144429","0,578192253","0,718794835","0,384505022","0,365853659","0,421807747"
"0,590002489","0,50263032","0,723098996","0,346724055","0,243902439","0,516977523","0,393591583","0,520325203","0,521759923","0,156384505","0,534194165","0,635581062","0,56145385","0,488761358","0,516977523","0,520325203","0,50263032","0,534194165","0,488761358","0,471066475","0,701578192","0,81444285","0,871353419","0,942611191","0,715925395","0,459110473","0,544715447","0,778574845","0,459110473","0,80966045","0,378287901","0,550932568","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,796269727","0,641319943","0,308464849","0,398373984"
"0,640003718","0,279770445","0,650884744","0,610234338","0,555236729","0,163079866","0,37733142","0,37207078","0,521759923","0,156384505","0,791965567","0,635581062","0,223816356","0,789574366","0,163079866","0,37207078","0,279770445","0,791965567","0,789574366","0,471066475","0,410329986","0,339072214","0,245815399","0,759445242","0,306551889","0,394548063","0,544715447","0,292204687","0,834050693","0,532281205","0,859875658","0,441415591","0,670970827","0,656623625","0,642276423","0,652797704","0,648971784","0,62601626","0,308943089","0,148732664","0,151123864","0,129603061"
"0,893837101","0,363462458","0,711621234","0,346724055","0,18890483","0,320899091","0,140124342","0,490674319","0,704925873","0,285031086","0,210425634","0,635581062","0,095169775","0,178861789","0,320899091","0,490674319","0,363462458","0,210425634","0,178861789","0,471066475","0,664275466","0,339072214","0,245815399","0,68627451","0,306551889","0,478240077","0,544715447","0,092778575","0,459110473","0,284552846","0,636537542","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,344811095","0,148732664","0,151123864","0,032520325"
"0,624118345","0,597321856","0,659014825","0,56049737","0,208512673","0,769966523","0,783835485","0,74988044","0,68914395","0,904830225","0,495934959","0,635581062","0,417025347","0,56288857","0,769966523","0,74988044","0,597321856","0,495934959","0,56288857","0,482065997","0,880918221","0,339072214","0,245815399","0,286465806","0,306551889","0,321377331","0,605451937","0,106169297","0,945002391","0,284552846","0,858440937","0,714012434","0,670970827","0,656623625","0,642276423","0,552845528","0,69057867","0,578192253","0,824485892","0,847919656","0,837876614","0,679579149"
"0,136714353","0,428024868","0,209469154","0,462458154","0,864658058","0,979913917","0,486370158","0,978000956","0,521759923","0,944524151","0,655188905","0,635581062","0,967001435","0,665231946","0,979913917","0,978000956","0,428024868","0,655188905","0,665231946","0,471066475","0,44045911","0,581539933","0,648015304","0,427068388","0,652797704","0,647537064","0,941654711","0,675753228","0,537063606","0,284552846","0,508369201","0,441415591","0,670970827","0,656623625","0,642276423","0,695839311","0,772357724","0,765662363","0,692013391","0,532759445","0,549497848","0,761836442"
"0,030818057","0,69057867","0,385461502","0,75035868","0,767575323","0,985174558","0,899569584","0,976087996","0,722620756","0,156384505","0,878527021","0,635581062","0,793878527","0,899569584","0,985174558","0,976087996","0,69057867","0,878527021","0,899569584","0,471066475","0,164992826","0,339072214","0,245815399","0,820659971","0,989478718","0,993782879","0,544715447","0,882831181","0,69057867","0,865614538","0,416068867","0,441415591","0,87278814","0,888091822","0,642276423","0,552845528","0,660449546","0,911047346","0,409373505","0,400765184","0,31468197","0,926351028"
"0,632622024","0,805834529","0,381157341","0,681013869","0,708751793","0,163079866","0,328072692","0,720229555","0,640363462","0,455284553","0,210425634","0,784313725","0,332855093","0,178861789","0,163079866","0,720229555","0,805834529","0,210425634","0,178861789","0,761836442","0,537541846","0,985174558","0,934002869","0,600669536","0,692491631","0,321377331","0,668579627","0,266857963","0,675753228","0,558584409","0,378287901","0,993304639","0,670970827","0,714490674","0,755141081","0,552845528","0,648971784","0,901004304","0,830703013","0,493543759","0,283596365","0,595408895"
"0,627104517","0,571018651","0,757532281","0,659971306","0,49928264","0,163079866","0,780966045","0,194165471","0,755619321","0,329985653","0,649450024","0,635581062","0,213295074","0,630320421","0,163079866","0,194165471","0,571018651","0,649450024","0,630320421","0,516977523","0,178861789","0,852702056","0,651362984","0,916307987","0,306551889","0,321377331","0,884265901","0,56097561","0,863701578","0,306551889","0,744141559","0,8747011","0,784313725","0,954088953","0,642276423","0,552845528","0,915829747","0,802486848","0,841224295","0,490196078","0,545193687","0,405069345"
"0,694734235","0,279770445","0,092300335","0,346724055","0,380200861","0,267336203","0,140124342","0,273075084","0,597800096","0,801530368","0,662362506","0,635581062","0,19033955","0,673840268","0,267336203","0,273075084","0,279770445","0,662362506","0,673840268","0,766618843","0,333333333","0,363462458","0,245815399","0,286465806","0,469153515","0,490196078","0,93448111","0,358201817","0,653275945","0,62458154","0,99904352","0,636059302","0,670970827","0,953610713","0,989478718",1,"0,991391679","0,942611191","0,308943089","0,646102343","0,733620277","0,720229555"
"0,429051307","0,279770445","0,160688666","0,346724055","0,293639407","0,902917264","0,618842659","0,901004304","0,521759923","0,421329507","0,968436155","0,635581062","0,883309421","0,982305117","0,902917264","0,901004304","0,279770445","0,968436155","0,982305117","0,565758011","0,483022477","0,339072214","0,489239598","0,400286944","0,93639407","0,903395505","0,544715447","0,81252989","0,459110473","0,745098039","0,378287901","0,774270684","0,670970827","0,93495935","0,642276423","0,601626016","0,648971784","0,734098517","0,930655189","0,731229077","0,673362028","0,869440459"
"0,646323154","0,601147776","0,315638451","0,571496891","0,544715447","0,179340029","0,356767097","0,194165471","0,68627451","0,478240077","0,336202774","0,635581062","0,514586322","0,468675275","0,179340029","0,194165471","0,601147776","0,336202774","0,468675275","0,93495935","0,318507891","0,379722621","0,245815399","0,286465806","0,306551889","0,321377331","0,544715447","0,092778575","0,599234816","0,30989957","0,569105691","0,871831659","0,670970827","0,699186992","0,663318986","0,554280249","0,800095648","0,578192253","0,344332855","0,148732664","0,151123864","0,032042085"
"0,652426933","0,970827355","0,481109517","0,518890483","0,577714012","0,815877571","0,493065519","0,729316117","0,521759923","0,156384505","0,210425634","0,635581062","0,380200861","0,178861789","0,815877571","0,729316117","0,970827355","0,210425634","0,178861789","0,471066475","0,864179818","0,339072214","0,245815399","0,286465806","0,306551889","0,321377331","0,544715447","0,139167862","0,459110473","0,284552846","0,488283118","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,308943089","0,587278814","0,519846963","0,554280249"
"0,434671917","0,328550933","0,230989957","0,346724055","0,18890483","0,955523673","0,628407461","0,950263032","0,521759923","0,453371593","0,969392635","0,635581062","0,890961263","0,983261597","0,955523673","0,950263032","0,328550933","0,969392635","0,983261597","0,581061693","0,519368723","0,339072214","0,43519847","0,406025825","0,912960306","0,931611669","0,544715447","0,656145385","0,459110473","0,823051172","0,378287901","0,68818747","0,670970827","0,882831181","0,704447633","0,804878049","0,648971784","0,589670014","0,912482066","0,692491631","0,635102822","0,833094213"
"0,432423191","0,321377331","0,164992826","0,346724055","0,341941655","0,964131994","0,615973219","0,956001913","0,521759923","0,37494022","0,978000956","0,635581062","0,887135342","0,990435198","0,964131994","0,956001913","0,321377331","0,978000956","0,990435198","0,56241033","0,484935438","0,339072214","0,477761836","0,440937351","0,93448111","0,899569584","0,544715447","0,819225251","0,459110473","0,731707317","0,378287901","0,780487805","0,670970827","0,950263032","0,642276423","0,583452893","0,648971784","0,742706839","0,947871832","0,754184601","0,62458154","0,886178862"
"0,900205309","0,672405548","0,332855093","0,346724055","0,18890483","0,163079866","0,74892396","0,517455763","0,56145385","0,287422286","0,343854615","0,677666188","0,930655189","0,178861789","0,163079866","0,517455763","0,672405548","0,343854615","0,178861789","0,471066475","0,266379723","0,339072214","0,245815399","0,286465806","0,306551889","0,321377331","0,594930655","0,543758967","0,459110473","0,494978479","0,505499761","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,308943089","0,321377331","0,387374462","0,082257293"
"0,105570942","0,776183644","0,317073171","0,346724055","0,94021999","0,163079866","0,949784792","0,830703013","0,683405069","0,940698231","0,260640842","0,635581062","0,701099952","0,236250598","0,163079866","0,830703013","0,776183644","0,260640842","0,236250598","0,957436633","0,164992826","0,771879484","0,778096604","0,715447154","0,306551889","0,321377331","0,544715447","0,104256337","0,459110473","0,461023434","0,99904352","0,75227164","0,81205165","0,656623625","0,979435677","0,710664754","0,648971784","0,578192253","0,733142037","0,392156863","0,478240077","0,764705882"
"0,258931974","0,782879005","0,789574366","0,789574366","0,18890483","0,739837398","0,43711143","0,745098039","0,93974175","0,674318508","0,704925873","0,635581062","0,532281205","0,56432329","0,739837398","0,745098039","0,782879005","0,704925873","0,56432329","0,471066475","0,335724534","0,366810139","0,633668101","0,87374462","0,981826877","0,864658058","0,656145385","0,890004782","0,942132951","0,434241989","0,445719751","0,840746055","0,697274032","0,923003348","0,642276423","0,552845528","0,843137255","0,852223816","0,50215208","0,50071736","0,785748446","0,693448111"
"0,796005901","0,279770445","0,840267814","0,346724055","0,279292205","0,261597322","0,604017217","0,330942133","0,521759923","0,835963654","0,210425634","0,635581062","0,095169775","0,208990913","0,261597322","0,330942133","0,279770445","0,210425634","0,208990913","0,81109517","0,225251076","0,339072214","0,269249163","0,723577236","0,306551889","0,321377331","0,544715447","0,289335246","0,459110473","0,4988044","0,415112386","0,504543281","0,670970827","0,656623625","0,642276423","0,552845528","0,701578192","0,578192253","0,308943089","0,467240555","0,333333333","0,023912004"
"0,673096547","0,648971784","0,390722143","0,725011956","0,989000478","0,766140603","0,890961263","0,845528455","0,569583931","0,156384505","0,210425634","0,635581062","0,706838833","0,178861789","0,766140603","0,845528455","0,648971784","0,210425634","0,178861789","0,471066475","0,845528455","0,826398852","0,765662363","0,706838833","0,532759445","0,480631277","0,544715447","0,092778575","0,93639407","0,284552846","0,783835485","0,897178384","0,915829747","0,656623625","0,968436155","0,728837877","0,648971784","0,578192253","0,425155428","0,148732664","0,151123864","0,890004782"
"0,759239584","0,738880918","0,092300335","0,81539933","0,612147298","0,714012434","0,739837398","0,738402678","0,521759923","0,845050215","0,994261119","0,635581062","0,407938785","0,99713056","0,714012434","0,738402678","0,738880918","0,994261119","0,99713056","0,471066475","0,600669536","0,37637494","0,245815399","0,286465806","0,725968436","0,831659493","0,571496891","0,683883309","0,948350072","0,476805356","0,471544715","0,441415591","0,783357245","0,846484935","0,642276423","0,552845528","0,834528934","0,785748446","0,308943089","0,920612147","0,928742229","0,654232425"
"0,659047565","0,279770445","0,318507891","0,753228121","0,472501196","0,595887135","0,140124342","0,483978957","0,521759923","0,99713056","0,31181253","0,635581062","0,995217599","0,178861789","0,595887135","0,483978957","0,279770445","0,31181253","0,178861789","0,956958393","0,164992826","0,339072214","0,245815399","0,286465806","0,306551889","0,321377331","0,950263032","0,907221425","0,459110473","0,648015304","0,395504543","0,488761358","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,3758967","0,307986609","0,49832616","0,49689144"
"0,089152911","0,279770445","0,336202774","0,346724055","0,18890483","0,558106169","0,297943568","0,599713056","0,521759923","0,870875179","0,808703969","0,773792444","0,74796748","0,8770923","0,558106169","0,599713056","0,279770445","0,808703969","0,8770923","0,471066475","0,329029173","0,49928264","0,738402678","0,698708752","0,889048302","0,973218556","0,544715447","0,948350072","0,669536107","0,737924438","0,588235294","0,768531803","0,670970827","0,960784314","0,642276423","0,552845528","0,878527021","0,947871832","0,308943089","0,388809182","0,37254902","0,579626973"
"0,406612676","0,279770445","0,153036824","0,346724055","0,322333812","0,923481588","0,650884744","0,906743185","0,521759923","0,546150167","0,956958393","0,635581062","0,856049737","0,977522716","0,923481588","0,906743185","0,279770445","0,956958393","0,977522716","0,621233859","0,576279292","0,339072214","0,386417982","0,346245815","0,87326638","0,969392635","0,544715447","0,177427068","0,459110473","0,917742707","0,378287901","0,441415591","0,670970827","0,656623625","0,900047824","0,958393113","0,825920612","0,578192253","0,868962219","0,68483979","0,711621234","0,899569584"
"0,636667273","0,645624103","0,575801052","0,346724055","0,428503109","0,163079866","0,732663797","0,283596365","0,521759923","0,756575801","0,99904352","0,635581062","0,494500239","0,914873266","0,163079866","0,283596365","0,645624103","0,99904352","0,914873266","0,955523673","0,164992826","0,339072214","0,245815399","0,286465806","0,839789574","0,843137255","0,716881875","0,50167384","0,512195122","0,62697274","0,378287901","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,895265423","0,719273075","0,642276423","0,731229077","0,280726925"
"0,607440863","0,856049737","0,93591583","0,68723099","0,18890483","0,775227164","0,217599235","0,778096604","0,521759923","0,846006695","0,521759923","0,635581062","0,569105691","0,534194165","0,775227164","0,778096604","0,856049737","0,521759923","0,534194165","0,471066475","0,739837398","0,339072214","0,431372549","0,286465806","0,360114778","0,337637494","0,544715447","0,595408895","0,885700622","0,49928264","0,735054998","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,761358202","0,980392157","0,950263032","0,674318508"
"0,789226486","0,495934959","0,180774749","0,527498804","0,18890483","0,408895265","0,890483022","0,274031564","0,521759923","0,156384505","0,866092779","0,635581062","0,095169775","0,822572932","0,408895265","0,274031564","0,495934959","0,866092779","0,822572932","0,910090866","0,164992826","0,340985175","0,246293639","0,286465806","0,468675275","0,492587279","0,544715447","0,549976088","0,613582018","0,743663319","0,695361071","0,466762315","0,670970827","0,656623625","0,837398374","0,552845528","0,648971784","0,817790531","0,370636059","0,527020564","0,210903874","0,168340507"
"0,40691634","0,279770445","0,117168819","0,346724055","0,324246772","0,948350072","0,654710665","0,920133907","0,521759923","0,577235772","0,943089431","0,635581062","0,839789574","0,965088474","0,948350072","0,920133907","0,279770445","0,943089431","0,965088474","0,572931612","0,50023912","0,339072214","0,466762315","0,386896222","0,926829268","0,923481588","0,544715447","0,714490674","0,459110473","0,800095648","0,378287901","0,722620756","0,670970827","0,901960784","0,670970827","0,75131516","0,648971784","0,609277857","0,921568627","0,68483979","0,711621234","0,842180775"
"0,609055727","0,591104735","0,866571019","0,548541368","0,920612147","0,378766141","0,56527977","0,194165471","0,87661406","0,969392635","0,640841703","0,635581062","0,93687231","0,548063128","0,378766141","0,194165471","0,591104735","0,640841703","0,548063128","0,471066475","0,340985175","0,99904352","0,9976088","0,765662363","0,781922525","0,676231468","0,93926351","0,762792922","0,782879005","0,841224295","0,632233381","0,996174079","0,986609278","0,656623625","0,642276423","0,638450502","0,648971784","0,578192253","0,308943089","0,8723099","0,881874701","0,830224773"
"0,732088088","0,668101387","0,37685318","0,587757054","0,18890483","0,453371593","0,237685318","0,458632233","0,521759923","0,169775227","0,210425634","0,635581062","0,142515543","0,178861789","0,453371593","0,458632233","0,668101387","0,210425634","0,178861789","0,612147298","0,655188905","0,711621234","0,724055476","0,286465806","0,306551889","0,344332855","0,590626495","0,662362506","0,459110473","0,348158776","0,700143472","0,441415591","0,777140124","0,656623625","0,942611191","0,659014825","0,68627451","0,578192253","0,347680536","0,148732664","0,350549976","0,202773792"
"0,736505678","0,969870875","0,092300335","0,346724055","0,18890483","0,447632712","0,37780966","0,606886657","0,521759923","0,62601626","0,469153515","0,643232903","0,606886657","0,480631277","0,447632712","0,606886657","0,969870875","0,469153515","0,480631277","0,69010043","0,252989","0,339072214","0,245815399","0,286465806","0,306551889","0,321377331","0,895743663","0,092778575","0,459110473","0,284552846","0,81013869","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,672883788","0,578192253","0,308943089","0,148732664","0,151123864","0,241989479"
"0,712566097","0,344332855","0,2505978","0,369679579","0,18890483","0,56480153","0,204208513","0,629842181","0,680057389","0,944045911","0,572453372","0,635581062","0,095169775","0,457675753","0,56480153","0,629842181","0,344332855","0,572453372","0,457675753","0,471066475","0,949306552","0,747011","0,734576758","0,470109995","0,703969393","0,635581062","0,925394548","0,092778575","0,93687231","0,322812052","0,593495935","0,682926829","0,670970827","0,815877571","0,642276423","0,552845528","0,716881875","0,788139646","0,308943089","0,412242946","0,3758967","0,388809182"
"0,756003987","0,589191774","0,341941655","0,844571975","0,617407939","0,68866571","0,332376853","0,731707317","0,521759923","0,270683883","0,274509804","0,635581062","0,409373505","0,178861789","0,68866571","0,731707317","0,589191774","0,274509804","0,178861789","0,471066475","0,871831659","0,486848398","0,245815399","0,286465806","0,306551889","0,327594452","0,544715447","0,507412721","0,459110473","0,284552846","0,378287901","0,517455763","0,769010043","0,656623625","0,642276423","0,552845528","0,666666667","0,578192253","0,308943089","0,970349115","0,972262076","0,4988044"
"0,978780834","0,429459589","0,350549976","0,670014347","0,347202296","0,163079866","0,208034433","0,194165471","0,966523195","0,991869919","0,210425634","0,949306552","0,155906265","0,178861789","0,163079866","0,194165471","0,429459589","0,210425634","0,178861789","0,471066475","0,227642276","0,339072214","0,245815399","0,286465806","0,306551889","0,321377331","0,948828312","0,092778575","0,459110473","0,284552846","0,607364897","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,662362506","0,578192253","0,308943089","0,3735055","0,384026781","0,086561454"
"0,442555622","0,459588714","0,759923482","0,759445242","0,828311813","0,716881875","0,466284075","0,402678144","0,720707795","0,804399809","0,847919656","0,635581062","0,914395026","0,710186514","0,716881875","0,402678144","0,459588714","0,847919656","0,710186514","0,519368723","0,869440459","0,982305117","0,984696318","0,596843615","0,714490674","0,759923482","0,759445242","0,962219034","0,746532759","0,599234816","0,474414156","0,844093735","0,670970827","0,656623625","0,642276423","0,552845528","0,799617408","0,973218556","0,68962219","0,472501196","0,504543281","0,784791966"
"0,755653719","0,279770445","0,659971306","0,515542802","0,802486848","0,299856528","0,732185557","0,205643233","0,987565758","0,969870875","0,257771401","0,980392157","0,18842659","0,226207556","0,299856528","0,205643233","0,279770445","0,257771401","0,226207556","0,471066475","0,405547585","0,910090866","0,929698709","0,547584888","0,306551889","0,321377331","0,544715447","0,25203252","0,602582496","0,284552846","0,378287901","0,69057867","0,670970827","0,662840746","0,642276423","0,552845528","0,648971784","0,628407461","0,578192253","0,205164993","0,151123864","0,334768054"
"0,891352044","0,425155428","0,318029651","0,349115256","0,18890483","0,405547585","0,760879962","0,541846007","0,538976566","0,222859876","0,210425634","0,763271162","0,923959828","0,178861789","0,405547585","0,541846007","0,425155428","0,210425634","0,178861789","0,471066475","0,319464371","0,339072214","0,245815399","0,286465806","0,306551889","0,321377331","0,544715447","0,6264945","0,525585844","0,786226686","0,378287901","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,329507413","0,148732664","0,151123864","0,140124342"
"0,094156838","0,573409852","0,351028216","0,928742229","0,43806791","0,163079866","0,417025347","0,194165471","0,521759923","0,742228599","0,628407461","0,830703013","0,31372549","0,734098517","0,163079866","0,194165471","0,573409852","0,628407461","0,734098517","0,471066475","0,321855571","0,56432329","0,558106169","0,797226208","0,718316595","0,769966523","0,600669536","0,475848876","0,616451459","0,389287422","0,378287901","0,441415591","0,730272597","0,674796748","0,879483501","0,846484935","0,883787661","0,710186514","0,463892874","0,258727881","0,224294596","0,151123864"
"0,650377046","0,781444285","0,461979914","0,857962697","0,571496891","0,80966045","0,140124342","0,824964132","0,732185557","0,753228121","0,329507413","0,68866571","0,355332377","0,296987088","0,80966045","0,824964132","0,781444285","0,329507413","0,296987088","0,471066475","0,918220947","0,339072214","0,316594931","0,286465806","0,320899091","0,321377331","0,544715447","0,092778575","0,459110473","0,284552846","0,378287901","0,441415591","0,670970827","0,656623625","0,704925873","0,552845528","0,648971784","0,578192253","0,662840746","0,156384505","0,161645146","0,578192253"
"0,533644803","0,850789096","0,62314682","0,635102822","0,208034433","0,782879005","0,31468197","0,802008608","0,702056432","0,62745098","0,358201817","0,635581062","0,337159254","0,205164993","0,782879005","0,802008608","0,850789096","0,358201817","0,205164993","0,471066475","0,966044955","0,339072214","0,628407461","0,286465806","0,553323769","0,549497848","0,544715447","0,092778575","0,74844572","0,288378766","0,831659493","0,515064562","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,884265901","0,776183644","0,418460067","0,701099952"
"0,783063442","0,483500717","0,741272119","0,357245337","0,645145863","0,395026303","0,81205165","0,239120038","0,605930177","0,156384505","0,210425634","0,693926351","0,095169775","0,178861789","0,395026303","0,239120038","0,483500717","0,210425634","0,178861789","0,87565758","0,621233859","0,763749402","0,593017695","0,784313725","0,432329029","0,413199426","0,843137255","0,174079388","0,862745098","0,301769488","0,378287901","0,597321856","0,670970827","0,745098039","0,926351028","0,552845528","0,648971784","0,578192253","0,837398374","0,452415112","0,347202296","0,264945002"
